
2284995,185,Raptors_Spurs,1329,79.0,17.0,646.0,2015-02-16 13:01:13.021000

2285099,185,Cavaliers_Spurs,1041,203.5,98.0,3629.0,2015-02-16 13:01:13.021000

2285130,185,Timberwolves_Spurs,1253,71.5,13.0,562.0,2015-02-16 13:01:13.022000

2285572,185,Celtics_Spurs,951,122.0,27.0,609.0,2015-02-16 13:01:13.022000

2284987,185,Thunder_Spurs,1655,138.0,39.0,1267.0,2015-02-16 13:01:13.022000

2285437,185,Mavericks_Spurs,1196,202.0,51.0,1447.0,2015-02-16 13:01:13.022000

2285005,185,Grizzlies_Spurs,1245,100.0,21.0,790.0,2015-02-16 13:01:13.022000

2285214,185,Nuggets_Spurs,1385,64.0,12.0,618.0,2015-02-16 13:01:13.022000

2285946,185,Warriors_Spurs,1349,163.5,44.0,11200.0,2015-02-16 13:01:13.023000

2285012,185,Rockets_Spurs,1579,133.5,37.0,1734.0,2015-02-16 13:01:13.023000

2284996,185,Suns_Spurs,1648,97.0,12.0,1220.0,2015-02-16 13:01:13.023000

2285236,136,Suns_Bulls,907,193.0,68.0,2330.0,2015-02-16 13:01:13.165000

2285257,136,Bucks_Bulls,1304,145.0,39.0,10382.0,2015-02-16 13:01:13.166000

2285763,136,Hornets_Bulls,1613,110.0,38.0,2316.0,2015-02-16 13:01:13.166000

2285259,136,Timberwolves_Bulls,1477,143.0,51.0,2097.0,2015-02-16 13:01:13.166000

2285242,136,Clippers_Bulls,1240,188.0,84.0,3494.0,2015-02-16 13:01:13.166000

2285366,136,Wizards_Bulls,1724,129.0,48.0,2097.0,2015-02-16 13:01:13.166000

2285234,136,Thunder_Bulls,1656,177.0,79.0,3494.0,2015-02-16 13:01:13.167000

2285256,136,Grizzlies_Bulls,1696,136.0,47.0,2097.0,2015-02-16 13:01:13.167000

2285228,136,Pacers_Bulls,1891,125.0,43.0,2330.0,2015-02-16 13:01:13.167000

2285258,136,Raptors_Bulls,1587,179.5,68.0,2330.0,2015-02-16 13:01:13.167000

2285732,136,Hornets_Bulls,1823,137.0,44.0,1907.0,2015-02-16 13:01:13.167000

2285659,136,Knicks_Bulls,1629,191.0,74.0,3494.0,2015-02-16 13:01:13.167000

2285291,136,Pistons_Bulls,1494,175.0,63.0,2425.0,2015-02-16 13:01:13.168000

2285442,136,76ers_Bulls,1581,170.0,53.0,2022.0,2015-02-16 13:01:13.168000

2285232,136,Hawks_Bulls,1799,155.0,46.0,2097.0,2015-02-16 13:01:13.168000

2285973,120,Warriors_Cavaliers,274,537.38,63,2070,2015-02-16 13:01:13.288000

2285574,120,Celtics_Cavaliers,374,385.01,39,1959,2015-02-16 13:01:13.288000

2285114,120,Suns_Cavaliers,509,402.2,85,1964,2015-02-16 13:01:13.288000

2285111,120,Nets_Cavaliers,592,328.09,41,1736,2015-02-16 13:01:13.288000

2285091,120,Pacers_Cavaliers,386,448.94,60,2656,2015-02-16 13:01:13.289000

2285455,120,76ers_Cavaliers,390,337.9,49,1782,2015-02-16 13:01:13.289000

2285533,120,Heat_Cavaliers,346,460.66,66,2070,2015-02-16 13:01:13.289000

